Year,Month,Precinct,Borough,Address,Latitude,Longitude,RadioRuns,RapeComplaints,FelonyAssaultComplaints,TotalComplaints
2019,September,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,654,6,39,699
2019,October,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,649,1,34,684
2019,November,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,663,3,24,690
2019,December,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,669,3,39,711
2019,January,75,Brooklyn,"1000 Sutter Ave, Brooklyn, NY 11208",40.67331314,-73.90842438,92,0,6,98
2019,February,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,70,0,5,75
2019,March,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,85,0,2,87
2019,April,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,86,0,1,87
2019,May,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,85,0,2,87
2019,June,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,88,0,3,91
2019,July,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,85,0,4,89
2019,August,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,83,0,3,86
2019,September,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,78,0,5,83
2019,October,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,109,0,4,113
2019,November,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,77,0,3,80
2019,December,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,115,0,4,119
2019,January,76,Brooklyn,"191 Union St, Brooklyn, NY 11231",40.6838396,-74.0001931,237,0,7,244
2019,February,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,227,0,4,231
2019,March,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,225,0,3,228
2019,April,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,273,1,11,285
2019,May,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,226,0,15,241
2019,June,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,230,0,9,239
2019,July,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,245,0,6,251
2019,August,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,228,1,4,233
2019,September,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,208,0,6,214
2019,October,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,236,2,10,248
2019,November,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,224,1,8,233
2019,December,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,255,0,12,267
2019,January,77,Brooklyn,"127 Utica Ave, Brooklyn, NY 11213",40.674774,-73.930245,55,0,3,58
2019,February,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,42,0,1,43
2019,March,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,52,2,1,55
2019,April,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,53,0,0,53
2019,May,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,70,0,5,75
2019,June,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,67,0,6,73
2019,July,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,66,1,1,68
2019,August,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,64,0,0,64
2019,September,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,55,1,0,56
2019,October,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,62,0,1,63
2019,November,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,51,0,5,56
2019,December,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,65,0,1,66
2019,January,78,Brooklyn,"65 6th Ave, Brooklyn, NY 11217",40.678677,-73.975419,225,0,8,233
2019,February,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,211,0,12,223
2019,March,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,235,0,12,247
2019,April,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,233,0,8,241
2019,May,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,229,0,14,243
2019,June,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,240,1,11,252
2019,July,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,238,0,11,249
2019,August,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,240,0,9,249
2019,September,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,221,1,12,234
2019,October,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,250,0,6,256
2019,November,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,210,1,9,220
2019,December,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,243,0,15,258
2019,January,79,Brooklyn,"263 Tompkins Ave, Brooklyn, NY 11216",40.6888386,-73.9447061,233,0,8,241
2019,February,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,240,3,12,255
2019,March,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,207,3,13,223
2019,April,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,202,1,9,212
2019,May,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,248,0,17,265
2019,June,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,262,3,9,274
2019,July,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,247,0,20,267
2019,August,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,246,1,13,260
2019,September,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,233,0,10,243
2019,October,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,212,2,7,221
2019,November,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,183,2,11,196
2019,December,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,248,0,7,255
2019,January,81,Brooklyn,"30 Ralph Ave, Brooklyn, NY 11221",40.686986,-73.923225,214,1,3,218
2019,February,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,192,2,9,203
2019,March,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,203,3,15,221
2019,April,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,222,1,14,237
2019,May,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,275,3,11,289
2019,June,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,271,1,8,280
2019,July,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,250,1,10,261
2019,August,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,223,2,17,242
2019,September,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,262,3,15,280
2019,October,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,254,1,13,268
2019,November,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,205,1,13,219
2019,December,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,263,0,12,275
2019,January,83,Brooklyn,"480 Knickerbocker Ave, Brooklyn, NY 11237",40.698154,-73.917871,65,0,2,67
2019,February,84,Brooklyn,,,,64,0,4,68
2019,March,84,Brooklyn,,,,70,0,4,74
2019,April,84,Brooklyn,,,,62,0,3,65
2019,May,84,Brooklyn,,,,60,0,0,60
2019,June,84,Brooklyn,,,,71,0,2,73
2019,July,84,Brooklyn,,,,67,1,2,70
2019,August,84,Brooklyn,,,,69,0,2,71
2019,September,84,Brooklyn,,,,63,0,2,65
2019,October,84,Brooklyn,,,,74,0,3,77
2019,November,84,Brooklyn,,,,54,0,2,56
2019,December,84,Brooklyn,,,,53,0,2,55
2019,January,84,Brooklyn,,,,131,1,4,136
2019,February,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,99,0,5,104
2019,March,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,104,1,11,116
2019,April,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,99,2,5,106
2019,May,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,130,0,6,136
2019,June,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,130,1,13,144
2019,July,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,111,1,11,123
2019,August,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,130,0,4,134
2019,September,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,120,0,6,126
2019,October,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,99,0,3,102
2019,November,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,113,0,12,125
2019,December,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,119,1,7,127
2019,January,88,Brooklyn,"298 Classon Ave, Brooklyn, NY 11205",40.68961334,-73.96016693,176,1,3,180
2019,February,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,170,0,10,180
2019,March,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,163,0,5,168
2019,April,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,166,2,15,183
2019,May,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,164,0,6,170
2019,June,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,172,0,5,177
2019,July,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,190,0,6,196
2019,August,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,155,1,5,161
2019,September,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,161,0,10,171
2019,October,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,151,1,6,158
2019,November,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,183,0,8,191
2019,December,90,Brooklyn,"211 Union Ave, Brooklyn, NY 11211",40.706407,-73.950575,165,0,2,167
2019,January,94,Brooklyn,,,,50,0,6,56
2019,February,94,Brooklyn,,,,68,0,2,70
2019,March,94,Brooklyn,,,,51,0,0,51
2019,April,94,Brooklyn,,,,54,0,1,55
2019,May,94,Brooklyn,,,,59,0,1,60
2019,June,94,Brooklyn,,,,57,0,2,59
2019,July,94,Brooklyn,,,,53,0,3,56
2019,August,94,Brooklyn,,,,53,0,1,54
2019,September,94,Brooklyn,,,,56,0,5,61
2019,October,94,Brooklyn,,,,45,0,0,45
2019,November,94,Brooklyn,,,,33,0,2,35
2019,December,94,Brooklyn,,,,50,0,0,50
2019,January,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,124,1,4,129
2019,February,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,69,1,2,72
2019,March,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,98,0,5,103
2019,April,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,97,0,8,105
2019,May,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,107,0,13,120
2019,June,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,129,0,6,135
2019,July,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,94,1,5,100
2019,August,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,124,0,6,130
2019,September,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,115,1,9,125
2019,October,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,94,1,4,99
2019,November,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,104,2,7,113
2019,December,100,Queens,"92-24 Rockaway Beach Blvd, Rockaway",40.5863623,-73.8165601,108,1,2,111
2019,January,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,253,1,17,271
2019,February,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,175,3,10,188
2019,March,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,259,2,19,280
2019,April,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,208,1,13,222
2019,May,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,246,1,23,270
2019,June,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,248,1,14,263
2019,July,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,287,3,26,316
2019,August,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,233,0,15,248
2019,September,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,236,0,16,252
2019,October,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,253,1,15,269
2019,November,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,220,0,17,237
2019,December,101,Queens,"1612 Mott Ave, Far Rockaway, NY 11691",40.606029,-73.758773,242,0,12,254
2019,January,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,212,1,2,215
2019,February,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,178,1,5,184
2019,March,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,189,1,7,197
2019,April,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,204,2,7,213
2019,May,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,216,0,13,229
2019,June,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,202,2,3,207
2019,July,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,281,1,7,289
2019,August,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,253,1,5,259
2019,September,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,238,2,4,244
2019,October,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,234,2,7,243
2019,November,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,231,1,12,244
2019,December,102,Queens,"87-34 118th St, Richmond Hill, NY 11418",40.6986152,-73.8312172,219,2,3,224
2019,January,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,269,1,15,285
2019,February,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,253,0,13,266
2019,March,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,306,2,26,334
2019,April,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,294,4,21,319
2019,May,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,319,2,24,345
2019,June,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,349,0,22,371
2019,July,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,336,1,17,354
2019,August,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,298,1,8,307
2019,September,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,291,2,14,307
2019,October,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,265,1,19,285
2019,November,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,271,1,20,292
2019,December,103,Queens,"168-02 91st Ave, Jamaica, NY 11432",40.706604,-73.792428,330,1,26,357
2019,January,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,194,0,5,199
2019,February,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,157,2,6,165
2019,March,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,201,1,9,211
2019,April,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,189,0,10,199
2019,May,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,180,3,9,192
2019,June,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,209,0,11,220
2019,July,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,188,1,11,200
2019,August,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,173,2,7,182
2019,September,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,183,0,6,189
2019,October,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,178,1,7,186
2019,November,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,206,0,16,222
2019,December,104,Queens,"6402 Catalpa Ave, Ridgewood, NY 11385",40.704237,-73.893549,182,1,10,193
2019,January,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,262,1,21,284
2019,February,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,258,2,11,271
2019,March,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,278,3,9,290
2019,April,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,280,0,11,291
2019,May,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,317,0,15,332
2019,June,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,356,0,12,368
2019,July,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,346,4,14,364
2019,August,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,308,0,14,322
2019,September,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,293,1,10,304
2019,October,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,290,3,16,309
2019,November,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,280,1,18,299
2019,December,105,Queens,"92-08 222nd St, Queens Village, NY 11428",40.7261701,-73.7351286,308,1,18,327
2019,January,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,223,2,10,235
2019,February,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,182,0,12,194
2019,March,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,240,0,11,251
2019,April,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,215,0,12,227
2019,May,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,233,2,12,247
2019,June,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,266,1,17,284
2019,July,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,275,3,12,290
2019,August,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,259,1,12,272
2019,September,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,220,0,11,231
2019,October,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,197,1,14,212
2019,November,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,214,0,17,231
2019,December,106,Queens,"103-53 101st St, Ozone Park, NY 11417",40.682199,-73.839749,236,0,18,254
2019,January,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,175,0,10,185
2019,February,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,124,2,8,134
2019,March,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,171,1,10,182
2019,April,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,151,0,10,161
2019,May,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,172,2,6,180
2019,June,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,175,0,15,190
2019,July,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,172,2,8,182
2019,August,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,208,2,7,217
2019,September,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,199,0,8,207
2019,October,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,200,0,8,208
2019,November,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,152,3,4,159
2019,December,107,Queens,"71-01 Parsons Blvd, Fresh Meadows, NY 11365",40.731037,-73.810764,183,1,5,189
2019,January,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,128,0,4,132
2019,February,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,110,1,2,113
2019,March,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,101,0,2,103
2019,April,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,107,1,9,117
2019,May,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,102,0,4,106
2019,June,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,126,0,10,136
2019,July,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,111,0,9,120
2019,August,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,93,3,6,102
2019,September,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,118,1,2,121
2019,October,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,103,1,5,109
2019,November,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,111,0,7,118
2019,December,108,Queens,"547 50th Ave, Long Island City, NY 11101",40.742729,-73.954109,133,0,10,143
2019,January,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,177,0,15,192
2019,February,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,165,0,4,169
2019,March,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,194,0,13,207
2019,April,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,177,2,10,189
2019,May,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,201,4,12,217
2019,June,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,208,0,9,217
2019,July,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,196,6,11,213
2019,August,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,200,0,6,206
2019,September,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,209,1,13,223
2019,October,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,197,0,12,209
2019,November,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,198,0,12,210
2019,December,109,Queens,"37-05 Union St, Flushing, NY 11354",40.76644897,-73.82753754,182,2,12,196
2019,January,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,171,2,10,183
2019,February,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,140,1,6,147
2019,March,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,190,4,7,201
2019,April,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,144,4,6,154
2019,May,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,191,1,8,200
2019,June,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,180,1,9,190
2019,July,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,187,0,10,197
2019,August,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,201,2,17,220
2019,September,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,182,3,15,200
2019,October,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,154,1,22,177
2019,November,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,170,1,12,183
2019,December,110,Queens,"94-41 43rd Avenue, Elmhurst, NY 11373",40.7429675,-73.8756775,181,0,9,190
2019,January,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,52,0,6,58
2019,February,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,51,0,4,55
2019,March,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,58,0,4,62
2019,April,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,56,1,3,60
2019,May,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,58,0,4,62
2019,June,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,53,0,3,56
2019,July,111,Queens,"45-06 215th St, Bayside, NY 11361",40.7782354,-73.7730247,49,0,4,53
